Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,5795-18980,4549 E. Pacific Coast Hwy,Company Owned,4549 E. Pacific Coast Hwy,Long Beach,CA,US,908043228,562-986-2840,GMT-08:00 America/Los_Angeles,-118.14,33.79
Starbucks,79666-114970,Von's - Long Beach #3076,Licensed,"1820 Ximeno Ave, The Los Altos Marketplace",Long Beach,CA,US,908152849,562-498-2111,GMT-08:00 America/Los_Angeles,-118.14,33.79
Starbucks,19665-192265,Lakewood & Cover,Company Owned,"3821 Lakewood Blvd., 103",Long Beach,CA,US,90808,5624295237,GMT-08:00 America/Los_Angeles,-118.14,33.83
Starbucks,5650-2075,Candlewood St. & Lakewood Blvd.,Company Owned,4833 Candlewood Street,Lakewood,CA,US,907121832,562-634-7028,GMT-08:00 America/Los_Angeles,-118.14,33.85
Starbucks,5702-6746,Lakewood Center Breve Floor 1,Company Owned,"208 LAKEWOOD CENTER MALL, K",Lakewood,CA,US,907122422,562-531-4533,GMT-08:00 America/Los_Angeles,-118.14,33.85
Starbucks,11459-103349,"Alondra & Lakewood, Paramount",Company Owned,8819 Alondra Blvd.,Paramount,CA,US,907234603,562-531-8973,GMT-08:00 America/Los_Angeles,-118.14,33.89
Starbucks,5348-860,Atlantic Square,Company Owned,2100 South Atlantic Blvd.,Monterey Park,CA,US,917546802,(323) 888-2382,GMT-08:00 America/Los_Angeles,-118.14,34.04
Starbucks,17348-173405,Pasadena Convention Ctr-Green Stree,Licensed,300 E Green St,Pasadena,CA,US,911012308,626-796-9976,GMT-08:00 America/Los_Angeles,-118.14,34.14
Starbucks,5881-231045,Colorado & Marengo,Company Owned,"300 East Colorado Blvd, Suite 152, East Village Shopping Center",Pasadena,CA,US,91101,626-564-0914,GMT-08:00 America/Los_Angeles,-118.14,34.15
Starbucks,5924-40339,Rancho Vista & Lowes Drive,Company Owned,39570 Lowes Drive,Palmdale,CA,US,935513754,661-540-0881,GMT-08:00 America/Los_Angeles,-118.14,34.6
Starbucks,79747-136393,Von's - Long Beach #2280,Licensed,3900 E OCEAN AVENUE,Long Beach,CA,US,908032817,(562) 866-3781,GMT-08:00 America/Los_Angeles,-118.15,33.76
Starbucks,9382-96453,Redondo & 7th,Company Owned,3390 E. 7th Street,Long Beach,CA,US,908045003,562-433-4595,GMT-08:00 America/Los_Angeles,-118.15,33.78
Starbucks,29700-254775,Rosecrans & Downey,Company Owned,8522 Rosecrans Ave,Paramount,CA,US,90723,562-204-4053,GMT-08:00 America/Los_Angeles,-118.15,33.9
Starbucks,25583-241264,Paramount & Imperial,Company Owned,7954 Imperial Highway,Downey,CA,US,90242,(562) 922-3045,GMT-08:00 America/Los_Angeles,-118.15,33.92
Starbucks,6980-86481,"Huntington & Fremont, S. Pasadena",Company Owned,"1318 Huntington Drive, Transit Village",South Pasadena,CA,US,910304579,323-255-1684,GMT-08:00 America/Los_Angeles,-118.15,34.1
Starbucks,5513-1445,South Pasadena - Wells Fargo,Company Owned,1000 Fair Oaks Ave,Pasadena,CA,US,910303310,(626) 441-2754,GMT-08:00 America/Los_Angeles,-118.15,34.11
Starbucks,74686-96297,Vons-South Pasadena #2228,Licensed,1213 Fair Oaks Ave,South Pasadena,CA,US,910303805,626-799-2261,GMT-08:00 America/Los_Angeles,-118.15,34.11
Starbucks,5648-1811,Fair Oaks & State Street,Company Owned,454 North Fair Oaks Ave,South Pasadena,CA,US,910301817,626-441-7354,GMT-08:00 America/Los_Angeles,-118.15,34.12
Starbucks,14449-122584,"Arroyo & Fillmore, Pasadena",Company Owned,"753 South Arroyo Parkway, 3",Pasadena,CA,US,911053902,626-796-7330,GMT-08:00 America/Los_Angeles,-118.15,34.13
Starbucks,74762-98340,Vons-Pasadena #2152,Licensed,155 W California Blvd,Pasadena,CA,US,911053005,626-577-7149,GMT-08:00 America/Los_Angeles,-118.15,34.14
Starbucks,5383-1153,Fairoaks & California - Pasadena,Company Owned,"556 S. Fair Oaks Avenue, Suite 102",Pasadena,CA,US,911052658,(626) 395-0626,GMT-08:00 America/Los_Angeles,-118.15,34.14
Starbucks,582-212444,Colorado & De Lacey,Company Owned,93 W. Colorado Blvd.,Pasadena,CA,US,91105,6265774622,GMT-08:00 America/Los_Angeles,-118.15,34.15
Starbucks,5860-29255,"Fair Oaks & Orange Grove, Pasadena",Company Owned,671 N. Fair Oaks Avenue,Pasadena,CA,US,911033383,626-440-9962,GMT-08:00 America/Los_Angeles,-118.15,34.16
Starbucks,73671-93060,Albertsons-Palmdale #6333,Licensed,38727 N Tierra Subida Ave,Palmdale,CA,US,935514248,661-274-9557,GMT-08:00 America/Los_Angeles,-118.15,34.59
Starbucks,8823-94943,10th St West & West Ave O-8,Company Owned,"39904 10th Street West, D",Palmdale,CA,US,935513003,661-266-2314,GMT-08:00 America/Los_Angeles,-118.15,34.61
Starbucks,19566-174784,Avenue K & 10th Street West,Company Owned,"855 West Ave. K, Suite 105",Lancaster,CA,US,935346021,661-726-5040,GMT-08:00 America/Los_Angeles,-118.15,34.68
Starbucks,5842-20739,"Paramount & Jackson, Paramount",Company Owned,16280-C Paramount Blvd.,Paramount,CA,US,907235466,562-272-8038,GMT-08:00 America/Los_Angeles,-118.16,33.89
Starbucks,5834-22761,"Firestone & Garfield, Southgate",Company Owned,"8620 Garfield Ave, Ste 102",Southgate,CA,US,902803700,562-806-8009,GMT-08:00 America/Los_Angeles,-118.16,33.95
Starbucks,5787-10754,Willow & Cherry,Company Owned,"1788 E. Willow Street, A",Signal Hill,CA,US,907551937,562-595-9336,GMT-08:00 America/Los_Angeles,-118.17,33.8
Starbucks,76983-136851,Target Long Beach NW T-2424,Licensed,6750 Cherry Ave,Long Beach,CA,US,908051717,562-295-2971,GMT-08:00 America/Los_Angeles,-118.17,33.88
Starbucks,3973-146285,Target South Gate T-190,Licensed,"5700 Firestone Blvd, Town Center at Lake Tahoe",South Gate,CA,US,902803704,562-806-2911,GMT-08:00 America/Los_Angeles,-118.17,33.95
Starbucks,75476-103411,Barnes And Noble @ Cal State Univ L,Licensed,"5151 State University Drive, The Coliseum Center",Los Angeles,CA,US,900324226,323-343-5370,GMT-08:00 America/Los_Angeles,-118.17,34.07
Starbucks,6982-88600,Ave K & 20th St. West,Company Owned,2062 West Avenue K,Lancaster,CA,US,935365216,661-726-4678,GMT-08:00 America/Los_Angeles,-118.17,34.67
Starbucks,23285-226124,Valley Central & West Ave J,Company Owned,"44600 Valley Central Way, Albertson's Shopping Center",Lancaster,CA,US,93536,661-942-0890,GMT-08:00 America/Los_Angeles,-118.17,34.69
Starbucks,13220-107230,Avenue I & 20th St West,Company Owned,1845 W. Avenue I,Lancaster,CA,US,935341453,661-723-5708,GMT-08:00 America/Los_Angeles,-118.17,34.7
Starbucks,12956-152240,Vons-Long Beach #2861,Licensed,"600 E Broadway, Long Beach Towne Center",Long Beach,CA,US,908025124,562-491-1210,GMT-08:00 America/Los_Angeles,-118.18,33.77
Starbucks,29579-254224,Ocean & Alamitos,Company Owned,"707 E Ocean Blvd, # B",Long Beach,CA,US,90802,(562) 335-1122,GMT-08:00 America/Los_Angeles,-118.18,33.77
Starbucks,23315-218444,Spring & California,Company Owned,"999 Spring Street, Town Center West Shopping Center",Signal Hill,CA,US,90755,5629889304,GMT-08:00 America/Los_Angeles,-118.18,33.81
Starbucks,76769-107980,Target Long Beach/Sgnal Hill T-2319,Licensed,950 E 33rd St,Long Beach,CA,US,907555114,562-427-7751,GMT-08:00 America/Los_Angeles,-118.18,33.82
Starbucks,74620-93749,Vons-Long Beach #3519,Licensed,"4550 Atlantic Avenue, Wrigley Marketplace",Long Beach,CA,US,908071513,562-984-1421,GMT-08:00 America/Los_Angeles,-118.18,33.84
Starbucks,5774-5505,Atlantic & San Antonio,Company Owned,"4406 Atlantic Avenue, A",Long Beach,CA,US,908072239,562-423-7900,GMT-08:00 America/Los_Angeles,-118.18,33.84
Starbucks,6580-65700,"Atlantic & Imperial, Lynwood",Company Owned,10925 Atlantic Avenue,Lynwood,CA,US,902622310,310-764-4969,GMT-08:00 America/Los_Angeles,-118.18,33.93
Starbucks,9328-96241,"3rd & Gage, Los Angeles",Company Owned,"3853 E. 3rd Street, E, LAX International Airport",Los Angeles,CA,US,900632403,323-265-4124,GMT-08:00 America/Los_Angeles,-118.18,34.03
Starbucks,19848-168484,Figueroa & York,Company Owned,6240 York Ave.,Los Angeles,CA,US,90042,323-478-7365,GMT-08:00 America/Los_Angeles,-118.18,34.11
Starbucks,74585-83082,Vons-Palmdale #3017,Licensed,"3027 Rancho Vista Blvd, Park Plaza",Palmdale,CA,US,935513582,661-265-9285,GMT-08:00 America/Los_Angeles,-118.18,34.6
Starbucks,17458-178487,Albertsons-Rosamond #6337,Licensed,2547 W Rosamond Blvd,Rosamond,CA,US,93560,661-256-0756,GMT-08:00 America/Los_Angeles,-118.18,34.86
Starbucks,75948-104482,Renaissance Long Beach - Gift Shop,Licensed,111 east ocean Boulevard,Long Beach,CA,US,908024794,562-437-5900,GMT-08:00 America/Los_Angeles,-118.19,33.77
Starbucks,5221-290,Pine & 3rd,Company Owned,242 Pine Avenue,Long Beach,CA,US,908023042,562-436-6883,GMT-08:00 America/Los_Angeles,-118.19,33.77
Starbucks,27432-247557,The Pike Outlets,Company Owned,"11 The Paseo, 430",Long Beach,CA,US,90802,(562) 233-4674,GMT-08:00 America/Los_Angeles,-118.19,33.77
Starbucks,6655-69821,Long Beach & 5th,Company Owned,500 Long Beach Blvd.,Long Beach,CA,US,908022401,562-590-5996,GMT-08:00 America/Los_Angeles,-118.19,33.77
Starbucks,5721-8305,Long Beach Blvd & Willow,Company Owned,"141 E Willow St, Suite U",Long Beach,CA,US,908062635,562-290-0711,GMT-08:00 America/Los_Angeles,-118.19,33.81
Starbucks,75980-98881,Vons- Los Angeles #2655,Licensed,7311 N Figueroa St,Los Angeles,CA,US,900412512,323-254-5716,GMT-08:00 America/Los_Angeles,-118.19,34.14
Starbucks,649-383,La Canada,Company Owned,"475 Foothill Blvd., Suite M",La Canada,CA,US,910113555,818-790-7151,GMT-08:00 America/Los_Angeles,-118.19,34.2
Starbucks,23924-234244,Broadway & Magnolia,Company Owned,"421 West Broadway, 800",Long Beach,CA,US,90802,562-495-9527,GMT-08:00 America/Los_Angeles,-118.2,33.77
Starbucks,16783-164227,MLK & Bullis,Company Owned,"3801 MARTIN LUTHER KING JR BLVD, #1",Lynwood,CA,US,90262,310-764-1321,GMT-08:00 America/Los_Angeles,-118.2,33.93
Starbucks,23531-196824,Rancho Vista & Town Center,Company Owned,3869 West Rancho Vista Blvd,Palmdale,CA,US,93551,6617221807,GMT-08:00 America/Los_Angeles,-118.2,34.61
Starbucks,74623-93726,Vons-Lancaster #2029,Licensed,"4033 W Ave L, Challenger Center",Lancaster,CA,US,935364213,661-722-7291,GMT-08:00 America/Los_Angeles,-118.2,34.66
Starbucks,8780-94588,Slauson & State,Company Owned,3060 E. Slauson Ave.,Huntington Park,CA,US,902553138,323-585-6735,GMT-08:00 America/Los_Angeles,-118.21,33.99
Starbucks,13045-153025,Health Science Campus - USC,Licensed,1969 Zonal Ave,Los Angeles,CA,US,900335422,323-442-1943,GMT-08:00 America/Los_Angeles,-118.21,34.06
Starbucks,8636-93711,"Firestone & Long Beach, Southg",Company Owned,8924 Long Beach Blvd.,Southgate,CA,US,902802808,323-569-0274,GMT-08:00 America/Los_Angeles,-118.22,33.96
Starbucks,22477-221164,Olympic & Soto,Company Owned,2675 E Olympic Blvd,Los Angeles,CA,US,90023,323-265-3457,GMT-08:00 America/Los_Angeles,-118.22,34.02
Starbucks,13286-106226,"Eagle Rock & York, Eagle Rock",Company Owned,4430 York Blvd.,Los Angeles,CA,US,900413328,323-340-8059,GMT-08:00 America/Los_Angeles,-118.22,34.12
Starbucks,8617-93468,"Colorado & Eagle Rock, Eagle Rock",Company Owned,"2218 W. Colorado Blvd., Wilshire Union Center",Los Angeles,CA,US,900411143,323-349-0671,GMT-08:00 America/Los_Angeles,-118.22,34.14
Starbucks,3941-141830,Target Los Angeles Eagle T-1408,Licensed,2626 Colorado Blvd,Los Angeles,CA,US,900411070,323-258-1355,GMT-08:00 America/Los_Angeles,-118.22,34.14
Starbucks,5705-7827,Verdugo & 2 Freeway,Company Owned,"1929 Verdugo, #A",La Canada,CA,US,910113002,818-790-4681,GMT-08:00 America/Los_Angeles,-118.22,34.21
Starbucks,5788-17554,Pacific & Belgrave,Company Owned,6021 Pacific Blvd.,Huntington Park,CA,US,902552953,323-584-0492,GMT-08:00 America/Los_Angeles,-118.23,33.99
Starbucks,16782-10773,Honolulu & Ocean View,Company Owned,2284 Honolulu Avenue,Montrose,CA,US,910201638,818-248-7001,GMT-08:00 America/Los_Angeles,-118.23,34.21
Starbucks,26328-243763,Alameda & 14th,Company Owned,"1401 Alameda St, Cahuenga Plaza",Los Angeles,CA,US,90021,213-334-9270,GMT-08:00 America/Los_Angeles,-118.24,34.03
Starbucks,6557-65159,2nd & Central,Company Owned,138 S. Central Avenue,Los Angeles,CA,US,900123913,213-613-0393,GMT-08:00 America/Los_Angeles,-118.24,34.05
Starbucks,27702-248365,2nd & San Pedro,Company Owned,232 East 2nd Street,Los Angeles,CA,US,90012,(213) 266-1207,GMT-08:00 America/Los_Angeles,-118.24,34.05
Starbucks,9973-98128,1st & Los Angeles (Doubletree),Company Owned,"120 S. Los Angeles Street, #110",Los Angeles,CA,US,900123724,213-687-9849,GMT-08:00 America/Los_Angeles,-118.24,34.05
Starbucks,15062-155325,Dwntn LA Union Station Main Concrse,Company Owned,"800 N. Alameda Street, S2",Los Angeles,CA,US,900122177,213-621-2862,GMT-08:00 America/Los_Angeles,-118.24,34.06
Starbucks,19883-190684,Cesar Chavez & Broadway,Company Owned,639 N Broadway,Los Angeles,CA,US,90012,213-680-7825,GMT-08:00 America/Los_Angeles,-118.24,34.06
Starbucks,23261-228525,Colorado & Griswold,Company Owned,1360 Colorado St,Glendale,CA,US,91205,8182401387,GMT-08:00 America/Los_Angeles,-118.24,34.14
Starbucks,74571-79835,Vons-Glendale #1707,Licensed,561 N Glendale Ave,Glendale,CA,US,912063307,818-242-5926,GMT-08:00 America/Los_Angeles,-118.24,34.15
Starbucks,5301-219,La Crescenta - Foothill & Rosemont,Company Owned,"2627 Foothill Blvd., #13",La Crescenta,CA,US,912143511,(818) 541-1477,GMT-08:00 America/Los_Angeles,-118.24,34.22
Starbucks,8819-94823,"Gage & Compton, Huntington Park",Company Owned,1437 E. Gage Avenue,Los Angeles,CA,US,900011789,323-585-1928,GMT-08:00 America/Los_Angeles,-118.25,33.98
Starbucks,6608-65303,9th & Santee,Company Owned,300 E. 9th Street,Los Angeles,CA,US,900151802,213-489-0913,GMT-08:00 America/Los_Angeles,-118.25,34.04
Starbucks,17989-179004,6th & Spring,Company Owned,603 S. Spring Street,Los Angeles,CA,US,90014,213-623-2751,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,9234-9075,5th & Olive (The Gas Co),Company Owned,555 West 5th Street,Los Angeles,CA,US,900131007,(213) 892-0306,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,47015-254564,Cafe @ Colburn School Of Music,Licensed,"200 S. GRAND AVE, Cheviot Hills Shopping Center",LOS ANGELES,CA,US,90012,2136214515,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,9225-8789,SE Corner 3rd & Hope (Wells Fargo),Company Owned,330 South Hope Street,Los Angeles,CA,US,900713115,(213) 620-1945,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,24871-239146,5th & Hill,Company Owned,"401 West 5th Street, Venice Crossroads Shopping Center",Los Angeles,CA,US,90013,213-393-5383,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,5289-886,Two Cal Plaza,Company Owned,"350 South Grand Avenue, Suite #B-5",Los Angeles,CA,US,90071,(213) 626-0466,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,9227-159869,SWC 3rd & Hope (Bank of America),Company Owned,333 South Hope Street,Los Angeles,CA,US,90071,2136214191,GMT-08:00 America/Los_Angeles,-118.25,34.05
Starbucks,9230-154245,Grand & 1st (Grand Park),Company Owned,"217 N. Hill Street, Elleven Condominium",Los Angeles,CA,US,900122705,(213) 625-2205,GMT-08:00 America/Los_Angeles,-118.25,34.06
Starbucks,520-464,Glendale,Company Owned,"114 North Brand Blvd., Bank of America",Glendale,CA,US,912034610,(818) 547-3694,GMT-08:00 America/Los_Angeles,-118.25,34.15
Starbucks,6979-78181,"Glendale & Wilson, Glendale",Company Owned,"203-A North Glendale Avenue, Pacifico Plaza",Glendale,CA,US,912064455,818-637-2749,GMT-08:00 America/Los_Angeles,-118.25,34.15
Starbucks,74599-87828,Vons-La Crescenta #2598,Licensed,3233 Foothill Blvd,La Crescenta,CA,US,912142636,8186581018,GMT-08:00 America/Los_Angeles,-118.25,34.23
Starbucks,21800-197225,Central & Slauson,Company Owned,5857 S. Central Ave.,Los Angeles,CA,US,90001,323-521-1535,GMT-08:00 America/Los_Angeles,-118.26,33.99
Starbucks,13397-107450,12th & Hill,Company Owned,"1149 S. Hill Street, H-120",Los Angeles,CA,US,900152212,213-749-0487,GMT-08:00 America/Los_Angeles,-118.26,34.04
Starbucks,10939-100965,11th & Grand,Company Owned,"1111 South Grand Avenue, Aroma Wilshire Center",Los Angeles,CA,US,900152176,2137491751,GMT-08:00 America/Los_Angeles,-118.26,34.04
Starbucks,6577-66220,Figueroa & 7th (FIGat7th),Company Owned,"735 S. Figueroa Street, #308",Los Angeles,CA,US,900172563,213-488-9902,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,16281-166729,Target LA Central T-2776,Licensed,735 S Figueroa St,Los Angeles,CA,US,900172571,213-330-4543,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,5284-718,6th & Flower-CityNatPlz lower level,Company Owned,"505 S. Flower Street, Suite #B-13",Los Angeles,CA,US,90071,(213) 488-9049,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,5256-714,5th & Figueroa-Union Bank 2nd Level,Company Owned,"445 S. Figueroa Street, #205, Office Depot Center",Los Angeles,CA,US,900711600,(213) 623-9191,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,10586-101074,Wilshire & Bixel,Company Owned,1090 Wilshire Blvd.,Los Angeles,CA,US,900172416,213-250-8291,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,11233-104456,6th & Grand,Company Owned,523 West 6th Street,Los Angeles,CA,US,900141217,213-327-0208,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,5291-794,5th & Flower (Citibank),Company Owned,"444 South Flower Street, Suite #170",Los Angeles,CA,US,90071,(213) 622-4493,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,17331-172467,9th & Flower,Company Owned,"600 West 9th Street, 135",Los Angeles,CA,US,900154300,213-239-9713,GMT-08:00 America/Los_Angeles,-118.26,34.05
Starbucks,5683-4410,Glendale & Fletcher,Company Owned,2560 Glendale Blvd.,Los Angeles,CA,US,900393220,323-913-3506,GMT-08:00 America/Los_Angeles,-118.26,34.1
Starbucks,10940-102763,Glendale & Glenfeliz,Company Owned,3111 Glendale Blvd,Los Angeles,CA,US,900391841,3236671457,GMT-08:00 America/Los_Angeles,-118.26,34.12
Starbucks,24874-238884,Central Ave & San Fernando Rd,Company Owned,"3900 San Fernando Road, Retail E",Glendale,CA,US,91204,8182546339,GMT-08:00 America/Los_Angeles,-118.26,34.13
Starbucks,79602-106070,Vons - Glendale #2254,Licensed,311 W LOS FELIZ BLVD,GLENDALE,CA,US,912042513,818-246-7161,GMT-08:00 America/Los_Angeles,-118.26,34.13
Starbucks,5793-8030,Los Feliz & Seneca,Company Owned,"2919 Los Feliz Blvd., #6",Los Angeles,CA,US,900391544,323-665-1347,GMT-08:00 America/Los_Angeles,-118.26,34.13
Starbucks,76784-111370,Target Glendale T-2307,Licensed,"241 S Central Ave, Glendale Galleria",Glendale,CA,US,91204-134,818-547-9687,GMT-08:00 America/Los_Angeles,-118.26,34.14
Starbucks,11894-105944,"Central & Acacia, Glendale",Company Owned,"919 S. Central Ave., F",Glendale,CA,US,912042004,818-545-4122,GMT-08:00 America/Los_Angeles,-118.26,34.14
Teavana,28350-249747,Teavana - Glendale Galleria,Company Owned,1153 GLENDALE GALLERIA,Glendale,CA,US,91210,818-956-1063,GMT-08:00 America/Los_Angeles,-118.26,34.15
Starbucks,20827-185184,Ralphs Glendale #97,Licensed,1200 N Central Ave,Glendale,CA,US,91202,818-246-1752,GMT-08:00 America/Los_Angeles,-118.26,34.16
Starbucks,14152-113347,"Pacific & Stocker, Glendale",Company Owned,"1200 North Pacific Avenue, 103",Glendale,CA,US,912021602,818-956-7540,GMT-08:00 America/Los_Angeles,-118.26,34.16
Starbucks,5814-15013,"Pacific & Burchett, Glendale",Company Owned,469 Burchett Street,Glendale,CA,US,912031357,818-291-1890,GMT-08:00 America/Los_Angeles,-118.26,34.16
Starbucks,11445-251305,Foothill & Willalee,Company Owned,3517 Foothill Boulevard,Glendale,CA,US,91214,8185417693,GMT-08:00 America/Los_Angeles,-118.26,34.23
Starbucks,13222-106449,Olympic & Figueroa (LA LIVE),Company Owned,"800 W. Olympic Blvd., 102, LAX International Airport",Los Angeles,CA,US,900151360,213-748-1009,GMT-08:00 America/Los_Angeles,-118.27,34.04
Starbucks,6688-75720,Wilshire & Union,Company Owned,"1601 Wilshire Blvd, LAX International Airport",Los Angeles,CA,US,900171610,213-484-0958,GMT-08:00 America/Los_Angeles,-118.27,34.06
Starbucks,24851-239027,Griffith Park & Hyperion,Company Owned,2720 Griffith Park Blvd.,Los Angeles,CA,US,90027,323-828-9251,GMT-08:00 America/Los_Angeles,-118.27,34.11
Starbucks,47590-258972,Albertsons - Tujunga #3175,Licensed,"6240 Foothill Blvd, Monte Vista Shopping Center",Tujunga,CA,US,910422724,818-248-2745,GMT-08:00 America/Los_Angeles,-118.27,34.24
Starbucks,15244-113064,Trojan Grounds @ USC,Licensed,642 W 34th St,Los Angeles,CA,US,90007,213-740-6285,GMT-08:00 America/Los_Angeles,-118.28,34.02
Starbucks,17413-168644,Figueroa & Exposition,Company Owned,"3584 S. Figueroa St., #1B, Farmers Market",Los Angeles,CA,US,90007,213-749-9302,GMT-08:00 America/Los_Angeles,-118.28,34.02
Starbucks,24005-234864,Figueroa & 28th,Company Owned,2735 S. Figueroa St.,Los Angeles,CA,US,90007,213-618-5477,GMT-08:00 America/Los_Angeles,-118.28,34.03
Starbucks,29377-252209,6th & Occidental,Company Owned,534 S. Occidental,Los Angeles,CA,US,90057,213-215-4691,GMT-08:00 America/Los_Angeles,-118.28,34.06
Starbucks,11868-105618,"Gaffey & 5th, San Pedro",Company Owned,438 S. Gaffey Ave,San Pedro,CA,US,907312436,310-519-3496,GMT-08:00 America/Los_Angeles,-118.29,33.74
Starbucks,79519-103403,Vons - San Pedro #2283,Licensed,1221 S. GAFFEY Street,San Pedro,CA,US,90731,310-832-7063,GMT-08:00 America/Los_Angeles,-118.29,33.74
Starbucks,76985-136849,Target San Pedro T-2470,Licensed,"1701 N Gaffey St, Garden Village",San Pedro,CA,US,90731,310-214-1561,GMT-08:00 America/Los_Angeles,-118.29,33.76
Starbucks,5960-40859,"Sepulveda & Vermont, Harbor City",Company Owned,898 Sepulveda Blvd.,Harbor City,CA,US,907101605,310-891-1915,GMT-08:00 America/Los_Angeles,-118.29,33.81
Starbucks,22525-213345,Vermont & Wilshire,Company Owned,3150 Wilshire Blvd,Los Angeles,CA,US,90010,213-384-3578,GMT-08:00 America/Los_Angeles,-118.29,34.06
Starbucks,74543-52099,Vons-Los Angeles #2261,Licensed,3461 W 3rd St,Los Angeles,CA,US,900201604,2133846552,GMT-08:00 America/Los_Angeles,-118.29,34.07
Starbucks,5794-19180,Vermont & Prospect,Company Owned,1700 N. Vermont Avenue,Los Angeles,CA,US,900274306,323-662-7705,GMT-08:00 America/Los_Angeles,-118.29,34.1
Starbucks,74664-94345,Vons-Los Angeles #2665,Licensed,4520 Sunset Blvd,Los Angeles,CA,US,90028,323-662-8107,GMT-08:00 America/Los_Angeles,-118.29,34.1
Starbucks,17878-171164,Compass @ Walt Disney Imagineering,Licensed,1401 Flower St,Glendale,CA,US,912012421,818-544-0890,GMT-08:00 America/Los_Angeles,-118.29,34.16
Starbucks,75385-104362,Compass @ Disney GC3,Licensed,1101 Flower Street,Glendale,CA,US,912012415,818-544-0898,GMT-08:00 America/Los_Angeles,-118.29,34.16
Starbucks,6814-81120,"Glenoaks & Western, Glendale",Company Owned,1703 W. Glenoaks Blvd.,Glendale,CA,US,912011815,818-244-9488,GMT-08:00 America/Los_Angeles,-118.29,34.17
Starbucks,6856-82370,"Carson & Normandie, Torrance",Company Owned,1171 W. Carson Street,Torrance,CA,US,905022018,310-533-0972,GMT-08:00 America/Los_Angeles,-118.3,33.83
Starbucks,5651-1915,190th & Normandie,Company Owned,"1450 190th Street, Suite F",Torrance,CA,US,905011138,310-618-8339,GMT-08:00 America/Los_Angeles,-118.3,33.86
Starbucks,5644-2381,Redondo Beach & Normandie,Company Owned,1258 W Redondo Beach Blvd,Gardena,CA,US,902473468,310-532-2262,GMT-08:00 America/Los_Angeles,-118.3,33.89
Starbucks,25053-238705,Rosecrans & Normandie,Company Owned,"1346 West Rosecrans Avenue, Gardena Marketplace",Gardena,CA,US,90247,310-508-8117,GMT-08:00 America/Los_Angeles,-118.3,33.9
Starbucks,17848-181484,Wilshire & Normandie,Company Owned,3450 Wilshire Blvd.,Los Angeles,CA,US,90010,(213) 382-3351,GMT-08:00 America/Los_Angeles,-118.3,34.06
Starbucks,74887-99591,Vons - Tujunga #2124,Licensed,7789 Foothill Blvd,Tujunga,CA,US,910422137,818-353-4917,GMT-08:00 America/Los_Angeles,-118.3,34.26
Starbucks,5694-5504,Western & 25th,Company Owned,"2470 S Western Ave, Fifth Gaffey Plaza",San Pedro,CA,US,907324359,310-514-0047,GMT-08:00 America/Los_Angeles,-118.31,33.72
Starbucks,74609-90934,Vons-San Pedro #2162,Licensed,1440 W 25th St,San Pedro,CA,US,907324418,310-832-8459,GMT-08:00 America/Los_Angeles,-118.31,33.72
Starbucks,6431-37099,"Western & Westmont, San Pedro",Company Owned,28166 S. Western Ave.,San Pedro,CA,US,907321248,310-514-2550,GMT-08:00 America/Los_Angeles,-118.31,33.76
Starbucks,5843-27328,"Palos Verdes & Western, Harbor City",Company Owned,"26650 Western Ave, #C, The Makena Vermont Retail Center",Harbor City,CA,US,907103655,310-534-1961,GMT-08:00 America/Los_Angeles,-118.31,33.78
Starbucks,20680-207644,Western & Lomita,Company Owned,1680 W. Lomita Blvd.,Harbor City,CA,US,90710,3105344907,GMT-08:00 America/Los_Angeles,-118.31,33.8
Starbucks,5645-1961,"Artesia & Western, Gardena",Company Owned,1759 W. Artesia Blvd.,Gardena,CA,US,902483220,310-771-0524,GMT-08:00 America/Los_Angeles,-118.31,33.87
Starbucks,5995-88000,Western & Slauson,Company Owned,1850 W. Slauson Avenue,Los Angeles,CA,US,900471126,323-292-4429,GMT-08:00 America/Los_Angeles,-118.31,33.99
Starbucks,5911-34399,Wilshire & Serrano,Company Owned,"3680 Wilshire Blvd., 102",Los Angeles,CA,US,900102707,213-383-5370,GMT-08:00 America/Los_Angeles,-118.31,34.06
Starbucks,5379-98393,Sunset Blvd & St Andrews Place,Company Owned,"5545 W.  Sunset Blvd., 106",Hollywood,CA,US,900288521,323-962-4525,GMT-08:00 America/Los_Angeles,-118.31,34.1
